2013-08-20,0.0992
2013-08-21,0.0982
2013-08-22,0.0985
2013-08-23,0.0997
2013-08-27,0.0994
2013-08-28,0.0975
2013-08-29,0.0976
2013-08-30,0.096
2013-09-02,0.0959
2013-09-03,0.0953
2013-09-04,0.0943
2013-09-05,0.0964
2013-09-06,0.0916
2013-09-09,0.0927
2013-09-10,0.0939
2013-09-11,0.0951
2013-09-12,0.0937
2013-09-13,0.0938
2013-09-16,0.0929
2013-09-17,0.0893
2013-09-18,0.0902
2013-09-19,0.0929
2013-09-20,0.0904
2013-09-23,0.0906
2013-09-24,0.0893
2013-09-25,0.0882
2013-09-26,0.0886
2013-09-27,0.0883
2013-09-30,0.0901
2013-10-01,0.0924
2013-10-02,0.0915
2013-10-03,0.0918
2013-10-04,0.0897
2013-10-07,0.0906
2013-10-08,0.0897
2013-10-09,0.0878
2013-10-14,0.0887
2013-10-15,0.0878
2013-10-16,0.0907
2013-10-17,0.0932
2013-10-18,0.0934
2013-10-21,0.09300000000000001
2013-10-22,0.0905
2013-10-23,0.0911
2013-10-24,0.0975
2013-10-25,0.0994
2013-10-28,0.1055
2013-10-29,0.1042
2013-10-30,0.1031
2013-10-31,0.1016
2013-11-01,0.1035
2013-11-04,0.1021
2013-11-05,0.1025
2013-11-06,0.1032
2013-11-07,0.1034
2013-11-08,0.1036
2013-11-11,0.1034
2013-11-12,0.10300000000000001
2013-11-13,0.1038
2013-11-14,0.1113
2013-11-15,0.109
2013-11-18,0.1118
2013-11-19,0.1186
2013-11-20,0.1181
2013-11-21,0.121
2013-11-22,0.1198
2013-11-25,0.12
2013-11-26,0.1243
2013-11-27,0.1266
2013-11-28,0.1256
2013-11-29,0.12300000000000001
2013-12-02,0.1185
2013-12-03,0.1175
